name,site,phone,full_address,borough,street,city,postal_code,state,country,latitude,longitude,reviews,reviews_tags,photo,street_view,working_hours
The Victoria Inn,https://www.victoriainnpeckham.com/?utm_source=g_places,+44 20 7639 5052,"77 Choumert Rd, London SE15 4AR",None,77 Choumert Rd,London,SE15 4AR,,United Kingdom of Great Britain and Northern Ireland,51.4674003,-0.0722401,1050,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEvmnzG99lTSWCEXxjna9h3LOh8snji-RGN9XeT_EqottqOH9CJJmGqQCl2EWFtkNPvAde74A7W8QrEJ5yWXOlwH3PkSUAAmNjGvZoT1vSai0ChpYGPu_eOvSHrfuO8vmTy9k7roV19OIXJ9Pl4kE8s6g7N-L6lHC_ETowfISv_ih8Qign-HpwI=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEvmnzG99lTSWCEXxjna9h3LOh8snji-RGN9XeT_EqottqOH9CJJmGqQCl2EWFtkNPvAde74A7W8QrEJ5yWXOlwH3PkSUAAmNjGvZoT1vSai0ChpYGPu_eOvSHrfuO8vmTy9k7roV19OIXJ9Pl4kE8s6g7N-L6lHC_ETowfISv_ih8Qign-HpwI=w1600-h1000-k-no,"{""Monday"": ""7am-11pm"", ""Tuesday"": ""7am-11pm"", ""Wednesday"": ""7am-11pm"", ""Thursday"": ""7am-11pm"", ""Friday"": ""7am-12am"", ""Saturday"": ""8am-12am"", ""Sunday"": ""8am-10pm""}"
Travelodge London Balham,https://www.travelodge.co.uk/hotels/555/London-Balham-hotel?utm_source=google,+44 871 984 6269,"177 Balham High Rd, London SW12 9BX",None,177 Balham High Rd,London,SW12 9BX,,United Kingdom of Great Britain and Northern Ireland,51.4428366,-0.1528673,638,,https://lh3.googleusercontent.com/p/AF1QipMbfnGYJ1DyBM0kb0AmT_XfIXkIfpsUu5ywnabV=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMbfnGYJ1DyBM0kb0AmT_XfIXkIfpsUu5ywnabV=w1600-h1000-k-no,
The Cavendish London Hotel,https://www.discoverasr.com/others/united-kingdom/the-cavendish-london?utm_source=google,+44 20 7930 2111,"81 Jermyn St, London SW1Y 6JF",None,81 Jermyn St,London,SW1Y 6JF,,United Kingdom of Great Britain and Northern Ireland,51.5078655,-0.1378338,1573,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFmU8u2s4Ji3gqCecpEnapqcpys5HTEjKzNw-iBLpCcsvQAvYNDVmL9x5ZZLqqMiyYwh23xMRXNT0eSGYB8xJbgsoHo78vwauFSnmJJmJW75VCKnvib8uBbU6bpEhs1AWyH8vZAWqiFTKvo3Ta12YKm9S96x8iqChrjW632TN5JSgR5FiggIoCFDhpzD8blkXVFuA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFmU8u2s4Ji3gqCecpEnapqcpys5HTEjKzNw-iBLpCcsvQAvYNDVmL9x5ZZLqqMiyYwh23xMRXNT0eSGYB8xJbgsoHo78vwauFSnmJJmJW75VCKnvib8uBbU6bpEhs1AWyH8vZAWqiFTKvo3Ta12YKm9S96x8iqChrjW632TN5JSgR5FiggIoCFDhpzD8blkXVFuA=w1600-h1000-k-no,
Premier Inn London Brixton hotel,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-brixton.html?cid=GLBC_LONBRI,+44 333 321 9362,"434 Coldharbour Ln, London SW9 8HH",None,434 Coldharbour Ln,London,SW9 8HH,,United Kingdom of Great Britain and Northern Ireland,51.4616443,-0.1144706,1125,,https://lh3.googleusercontent.com/p/AF1QipNTSuZT7dBdPfQf11f7YPeUisA-wzOItO1O8rqV=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNTSuZT7dBdPfQf11f7YPeUisA-wzOItO1O8rqV=w1600-h1000-k-no,
Hootananny Brixton,http://www.hootanannybrixton.co.uk/,+44 20 7737 7273,"95 Effra Rd, London SW2 1DF",None,95 Effra Rd,London,SW2 1DF,,United Kingdom of Great Britain and Northern Ireland,51.4553667,-0.1132361,2684,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noD_xEifSJkjK6ok1B3k3qpx16xr6eBL0g6dKb4TZWo61vTC08bbFv9BwweaV2NMjdtu7Scc-M79IDiNNyLlpxTy5J8x3oGbtZwfOXhVkSkRujmBDfzi1ZR6VUxE2aV6i1YLl2YMQ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noD_xEifSJkjK6ok1B3k3qpx16xr6eBL0g6dKb4TZWo61vTC08bbFv9BwweaV2NMjdtu7Scc-M79IDiNNyLlpxTy5J8x3oGbtZwfOXhVkSkRujmBDfzi1ZR6VUxE2aV6i1YLl2YMQ=w1600-h1000-k-no,"{""Monday"": ""5pm-12am"", ""Tuesday"": ""5pm-12am"", ""Wednesday"": ""5pm-12am"", ""Thursday"": ""5pm-2am"", ""Friday"": ""5pm-3am"", ""Saturday"": ""12pm-3am"", ""Sunday"": ""12pm-12am""}"
Premier Inn London Clapham hotel,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-clapham.html?cid=GLBC_LONCLA,,"638-640 Wandsworth Rd, London SW8 3JW",None,638-640 Wandsworth Rd,London,SW8 3JW,,United Kingdom of Great Britain and Northern Ireland,51.4665068,-0.1496646,1124,,https://lh3.googleusercontent.com/p/AF1QipNKfYIpg04b16HanpjbB9lRPsg9uQqhAgJ7m4p3=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNKfYIpg04b16HanpjbB9lRPsg9uQqhAgJ7m4p3=w1600-h1000-k-no,
Montcalm Royal London House,https://montcalmcollection.com/montcalm-royal-london-house/,+44 20 3873 4000,"22-25 Finsbury Square, London EC2A 1DX",None,22-25 Finsbury Square,London,EC2A 1DX,,United Kingdom of Great Britain and Northern Ireland,51.5216694,-0.0855833,2560,,https://lh3.googleusercontent.com/p/AF1QipOL0CkIxsyxTO4yv-Ep3YfRtv1Iyv0AOISrQB3e=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOL0CkIxsyxTO4yv-Ep3YfRtv1Iyv0AOISrQB3e=w1600-h1000-k-no,
Balham Lodge,https://balhamlodge.uk/,+44 20 8675 4888,"204 Bedford Hill, London SW12 9HJ",None,204 Bedford Hill,London,SW12 9HJ,,United Kingdom of Great Britain and Northern Ireland,51.4363352,-0.1452059,195,,https://lh3.googleusercontent.com/p/AF1QipO6a1_yovGBP04Sv_OkvoSVACoWctmgWMvUQ4os=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipO6a1_yovGBP04Sv_OkvoSVACoWctmgWMvUQ4os=w1600-h1000-k-no,
Westow House Pub & Hotel,https://www.westowhouse.co.uk/,+44 20 8670 0654,"79 Westow Hill, Norwood, London SE19 1TX",Norwood,79 Westow Hill,London,SE19 1TX,,United Kingdom of Great Britain and Northern Ireland,51.420039,-0.0788313,1869,,https://lh3.googleusercontent.com/p/AF1QipOHujGvGPL13Eu0kWQYRz0DbwZXBRAPoB7clCFa=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOHujGvGPL13Eu0kWQYRz0DbwZXBRAPoB7clCFa=w1600-h1000-k-no,
Premier Inn London Tooting hotel,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-tooting.html?cid=GLBC_LONTOO,+44 333 033 8101,"1 Hebdon Rd, London SW17 7NR",None,1 Hebdon Rd,London,SW17 7NR,,United Kingdom of Great Britain and Northern Ireland,51.4316622,-0.1650026,307,,https://lh3.googleusercontent.com/p/AF1QipNcoKWMHmVmzYHkRvRkXKbCUiHhuPMKtvZgEYst=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNcoKWMHmVmzYHkRvRkXKbCUiHhuPMKtvZgEYst=w1600-h1000-k-no,
"Homey, warm & welcoming room.",https://homey.tripcombined.com/,+44 7597 202430,"12a Arodene Rd, London SW2 2BH",None,12a Arodene Rd,London,SW2 2BH,,United Kingdom of Great Britain and Northern Ireland,51.453552,-0.1185719,4,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EdTPOAT8CN9s6Hg756C3vA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=237.08426&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EdTPOAT8CN9s6Hg756C3vA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=237.08426&pitch=0&thumbfov=100,
Antoinette Hotel Wimbledon,http://www.antoinettehotel.com/wimbledon/,+44 20 8546 1044,"249-263 The Broadway, London SW19 1SD",None,249-263 The Broadway,London,SW19 1SD,,United Kingdom of Great Britain and Northern Ireland,51.4192751,-0.195385,560,,https://lh3.googleusercontent.com/p/AF1QipPITim-RS7pJKe_78BVoF2Yelxtz5KjOl-l0-A9=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPITim-RS7pJKe_78BVoF2Yelxtz5KjOl-l0-A9=w1600-h1000-k-no,
Travelodge London Clapham Junction,https://www.travelodge.co.uk/hotels/569/London-Clapham-Junction-hotel?utm_source=google,,"Woburn House, 155 Falcon Rd, London SW11 2PD",None,"Woburn House, 155 Falcon Rd",London,SW11 2PD,,United Kingdom of Great Britain and Northern Ireland,51.4644221,-0.1677736,567,,https://lh3.googleusercontent.com/p/AF1QipODN82CDSURbS1OHQAI6UhclvPxb-zAbFID91h5=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipODN82CDSURbS1OHQAI6UhclvPxb-zAbFID91h5=w1600-h1000-k-no,
Hampton by Hilton London Croydon,https://www.hilton.com/en/hotels/crohxhx-hampton-london-croydon/?SEO_id=GMB-EMEA-HX-CROHXHX,+44 20 8726 0200,"30 Dingwall Rd, Croydon CR0 2NB",None,30 Dingwall Rd,Croydon,CR0 2NB,,United Kingdom of Great Britain and Northern Ireland,51.3777816,-0.0959209,1686,,https://lh3.googleusercontent.com/p/AF1QipNVU76tsyvyTqbTc0mmwpPCACLdaX36CBrL9k-e=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNVU76tsyvyTqbTc0mmwpPCACLdaX36CBrL9k-e=w1600-h1000-k-no,
The Long Room Bar & Hotel,http://www.thelongroombar.co.uk/,+44 20 8672 5771,"130 Mitcham Rd, London SW17 9NH",None,130 Mitcham Rd,London,SW17 9NH,,United Kingdom of Great Britain and Northern Ireland,51.424667,-0.1639303,444,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEgFPVCSDfi45-sQ3YCyweLCwP1xWjKfzRyjgMHLrtFodInCct5KwCvIHa0GbrNHKWEN27EmJYDe3a69ZYbmdNJsNQTAIf5Js1dGZ7GNBo32ruZR_6G44neDPaZHQEBF6Y9lhScMUTOWKUrzRmT4NwQYS34O1mQe9Xzk2Gij0A5qitzzNaFBHwJ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEgFPVCSDfi45-sQ3YCyweLCwP1xWjKfzRyjgMHLrtFodInCct5KwCvIHa0GbrNHKWEN27EmJYDe3a69ZYbmdNJsNQTAIf5Js1dGZ7GNBo32ruZR_6G44neDPaZHQEBF6Y9lhScMUTOWKUrzRmT4NwQYS34O1mQe9Xzk2Gij0A5qitzzNaFBHwJ=w1600-h1000-k-no,
Limehome London Streatham High Rd.,https://www.limehome.com/,+44 20 4525 8277,"60 Streatham High Rd, London SW16 1DA",None,60 Streatham High Rd,London,SW16 1DA,,United Kingdom of Great Britain and Northern Ireland,51.4365746,-0.1280193,3,,https://lh3.googleusercontent.com/p/AF1QipMMpelaFFMkJpzxZxvBUXDmPWgalnWSCUaJ12HX=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMMpelaFFMkJpzxZxvBUXDmPWgalnWSCUaJ12HX=w1600-h1000-k-no,
Balham Double Deluxe Room 4,,+44 7702 083065,"114 Fernlea Rd, London SW12 9RW",None,114 Fernlea Rd,London,SW12 9RW,,United Kingdom of Great Britain and Northern Ireland,51.441876,-0.144342,1,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFX4gCGqYY6ty0zpAB9LyHuHpJyy-SIwkPET5GoTJlXcZiJsdmNanWkYRbTdJlvbKJuMeQkfMueIMy1UsyHq7uoCJoK42x7XX9D1hIRxFV1VeHk0gwOiqWV0OumHGVM9Q-2Wk1tQfBtj5DhRlMpMjuXPkThYPXGi9vhkVXIdJNCwvn0YqnmPcc=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFX4gCGqYY6ty0zpAB9LyHuHpJyy-SIwkPET5GoTJlXcZiJsdmNanWkYRbTdJlvbKJuMeQkfMueIMy1UsyHq7uoCJoK42x7XX9D1hIRxFV1VeHk0gwOiqWV0OumHGVM9Q-2Wk1tQfBtj5DhRlMpMjuXPkThYPXGi9vhkVXIdJNCwvn0YqnmPcc=w1600-h1000-k-no,
Casuarina Tree Restaurant & Bar,http://casuarinatree.com/,+44 20 8648 4868,"407 London Rd, Mitcham CR4 4BG",None,407 London Rd,Mitcham,CR4 4BG,,United Kingdom of Great Britain and Northern Ireland,51.3980008,-0.1722594,734,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFSRlVPF6WEOkPGMLdx0BXJ8R35ogUrYVRJYjOBsb_xdswECHr3SDE6hsohqoJSqF3PPmEbd6AY7qUa7OONzsOCBphwNTp13HRFdQJWvNzP4Y3J5goLyhzPo5ma_VUpxxDR6u66Hb9Jl4k2Z67mNXkR15PTUKlnIWevFf53TmCVqpmGvba0WB-U=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFSRlVPF6WEOkPGMLdx0BXJ8R35ogUrYVRJYjOBsb_xdswECHr3SDE6hsohqoJSqF3PPmEbd6AY7qUa7OONzsOCBphwNTp13HRFdQJWvNzP4Y3J5goLyhzPo5ma_VUpxxDR6u66Hb9Jl4k2Z67mNXkR15PTUKlnIWevFf53TmCVqpmGvba0WB-U=w1600-h1000-k-no,
Leonardo Hotel London Croydon,https://www.leonardo-hotels.com/london/leonardo-hotel-london-croydon,+44 20 8448 6000,"Wellesley Rd, Croydon CR0 9XY",None,Wellesley Rd,Croydon,CR0 9XY,,United Kingdom of Great Britain and Northern Ireland,51.3762558,-0.0975462,2731,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGOqRYw0GLIY7MNkAj9tJf7MgYxM6t553w424cu4h7W5cS2MH7Rk0Gs4AGIQkSNKc6_PcPWR-vbUIObw_Zf7bKFu94o1luB2cIAZP7bmxEmAuEQigl5XYcCcfsQ6UfatoExD1uRH7PMxGTsahHbK8P56LQXAqCtV8pwNg1CIUYAbGyn5QfYMlnAkw=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGOqRYw0GLIY7MNkAj9tJf7MgYxM6t553w424cu4h7W5cS2MH7Rk0Gs4AGIQkSNKc6_PcPWR-vbUIObw_Zf7bKFu94o1luB2cIAZP7bmxEmAuEQigl5XYcCcfsQ6UfatoExD1uRH7PMxGTsahHbK8P56LQXAqCtV8pwNg1CIUYAbGyn5QfYMlnAkw=w1600-h1000-k-no,
Thornton Lounge Sleeps 4 - City Centre,,+92 322 5487440,"76 Thornton Rd, London SW12 0LF",None,76 Thornton Rd,London,SW12 0LF,,United Kingdom of Great Britain and Northern Ireland,51.444027,-0.134124,1,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JnhOPgHJQ1UDeHgzF6WZnw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=228.34958&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JnhOPgHJQ1UDeHgzF6WZnw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=228.34958&pitch=0&thumbfov=100,
The Cheshire Hotel,https://cheshirehotel-london.uk/,+44 20 7637 7777,"110 Great Russell St, London WC1B 3NA",None,110 Great Russell St,London,WC1B 3NA,,United Kingdom of Great Britain and Northern Ireland,51.5175046,-0.1295812,777,,https://lh3.googleusercontent.com/p/AF1QipN1WQxWUi1EFJBC304ZDN0lj_ldozwhUkIXTzTo=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipN1WQxWUi1EFJBC304ZDN0lj_ldozwhUkIXTzTo=w1600-h1000-k-no,
Flicka London,http://www.flickalondon.com/,+44 7957 779356,"Mooring 11, Plantation Wharf Pier, London SW11 3EY",None,"Mooring 11, Plantation Wharf Pier",London,SW11 3EY,,United Kingdom of Great Britain and Northern Ireland,51.4671063,-0.1822194,16,,https://lh3.googleusercontent.com/p/AF1QipO3Q6CsLDq6Gn2vXygzrRrXuBZUguwxsS-TWxmj=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipO3Q6CsLDq6Gn2vXygzrRrXuBZUguwxsS-TWxmj=w1600-h1000-k-no,
Double Room - Balham Guest House F1,,+44 7305 322111,"114 Fernlea Rd, London SW12 9RT",None,114 Fernlea Rd,London,SW12 9RT,,United Kingdom of Great Britain and Northern Ireland,51.441896,-0.144342,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEaYMWKiI95bOiBzDqlGfgFQkkQ7_7Wu2VEppnhe1nZ8gavufUtS9hwKtEa-K_G-IhzfbJweseyXIVAEAwWGm6_MmGnB9pdXq0zAzoMIpkOFPZDI15prUROW6nQ9G4Vu3WbFC15NtE0jVQjKvtp5SFuaD9MCPDcSPxe2t7jcdOf0FeO1__A29IvEg=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEaYMWKiI95bOiBzDqlGfgFQkkQ7_7Wu2VEppnhe1nZ8gavufUtS9hwKtEa-K_G-IhzfbJweseyXIVAEAwWGm6_MmGnB9pdXq0zAzoMIpkOFPZDI15prUROW6nQ9G4Vu3WbFC15NtE0jVQjKvtp5SFuaD9MCPDcSPxe2t7jcdOf0FeO1__A29IvEg=w1600-h1000-k-no,
Brixton Oval House,https://www.booking.com/hotel/gb/brixton-47-oval-house.en-gb.html?aid=318615,+44 7969 890544,"17 St Lawrence Way, Myatts Field South, London SW9 6NP",Myatts Field South,17 St Lawrence Way,London,SW9 6NP,,United Kingdom of Great Britain and Northern Ireland,51.4713331,-0.1103542,1,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0s9aHN8A2yRGtZnctrHrhbnOl-HhweT11PeyiTLWgdxScBJ9oGt8p7uT00C8DsvaFOIYpIsbEwyRAXGS3BIhB-MFGJkf6YlFrd4Kzl2_IroPU47m8J6dM9Pe4gx3k-2E_INAb8rGVnVqL=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0s9aHN8A2yRGtZnctrHrhbnOl-HhweT11PeyiTLWgdxScBJ9oGt8p7uT00C8DsvaFOIYpIsbEwyRAXGS3BIhB-MFGJkf6YlFrd4Kzl2_IroPU47m8J6dM9Pe4gx3k-2E_INAb8rGVnVqL=w1600-h1000-k-no,
Hotel DC,https://www.hoteldc.co.uk/,+44 20 8555 7831,"207 Romford Rd, London E7 9HL",None,207 Romford Rd,London,E7 9HL,,United Kingdom of Great Britain and Northern Ireland,51.54517,0.0174451,424,,https://lh3.googleusercontent.com/p/AF1QipPE2nJYeYkEJ-l1EYivGl-x0u0Y0g6ejYkeKUxi=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPE2nJYeYkEJ-l1EYivGl-x0u0Y0g6ejYkeKUxi=w1600-h1000-k-no,
Good Hotel London,https://goodhotel.co/london,+44 20 3637 7401,"Royal Victoria Dock, Western Gateway, London E16 1FA",None,"Royal Victoria Dock, Western Gateway",London,E16 1FA,,United Kingdom of Great Britain and Northern Ireland,51.5075502,0.0195489,2755,,https://lh3.googleusercontent.com/p/AF1QipMSl7tazqSO2zQBhpuya3Qh5-eK154R0swj3bTK=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMSl7tazqSO2zQBhpuya3Qh5-eK154R0swj3bTK=w1600-h1000-k-no,
Holiday Inn Express London - Croydon by IHG,https://www.ihg.com/holidayinnexpress/hotels/gb/en/london/loncr/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-LONCR,+44 20 8253 1200,"1 Priddy's Yard, London, Croydon CR0 1TS","London, Croydon",1 Priddy's Yard,Croydon,CR0 1TS,,United Kingdom of Great Britain and Northern Ireland,51.3738359,-0.1021678,898,,https://lh3.googleusercontent.com/p/AF1QipPWIE8fmkmWtU59GL03IxqExJxKNrQLTOPVp_is=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPWIE8fmkmWtU59GL03IxqExJxKNrQLTOPVp_is=w1600-h1000-k-no,
Crystal Lodge Hotel,,+44 20 8684 3115,"49 Brigstock Rd, Thornton Heath CR7 7JH",None,49 Brigstock Rd,Thornton Heath,CR7 7JH,,United Kingdom of Great Britain and Northern Ireland,51.3974289,-0.1032916,203,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFb8lJd9XGgY8Wsm8Hfn4E6aduPYI0ItQ7yevSCY2AOVkMltv-6r-M8q7JsLZFBJh-rU6f25HiuheFVD5BH2VEeAQlGcATDT4wH1Q-JG103WY1Me_8U7gZAzMFb9kfa2A68CTAYKnNQMd45jkHMtSoo4W8gwT_8m4qQFcGdpZj5OyHkcgBT5Q=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFb8lJd9XGgY8Wsm8Hfn4E6aduPYI0ItQ7yevSCY2AOVkMltv-6r-M8q7JsLZFBJh-rU6f25HiuheFVD5BH2VEeAQlGcATDT4wH1Q-JG103WY1Me_8U7gZAzMFb9kfa2A68CTAYKnNQMd45jkHMtSoo4W8gwT_8m4qQFcGdpZj5OyHkcgBT5Q=w1600-h1000-k-no,
Guest House London - Norbury,http://www.guesthouse.londonaccommodation.colourshotels.com/,+44 20 8127 0760,"1530 London Rd, Norbury, London SW16 4EU",Norbury,1530 London Rd,London,SW16 4EU,,United Kingdom of Great Britain and Northern Ireland,51.4130783,-0.1240162,39,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFtcSOtQY2m8jhgnhYRUQMbNly8F1BEx38kSgfu8be9Rz4Wyr_fbSE_lQoHkpeDWTigqSX2sggB2HK44tL-uhDoDPy66ljr3WnzbGPeUXE9ppHrxuW1jrVBeyz8VJCvMP5juAfP5cCI-98xcr71z-LnbKvwqEGVkwmqOjgfPCJYW5IVlAVvbLBJ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFtcSOtQY2m8jhgnhYRUQMbNly8F1BEx38kSgfu8be9Rz4Wyr_fbSE_lQoHkpeDWTigqSX2sggB2HK44tL-uhDoDPy66ljr3WnzbGPeUXE9ppHrxuW1jrVBeyz8VJCvMP5juAfP5cCI-98xcr71z-LnbKvwqEGVkwmqOjgfPCJYW5IVlAVvbLBJ=w1600-h1000-k-no,
Flexistay Norbury Apart Hotel,http://flexistay.com/H-72-Flexistay-Norbury-Aparthotel.aspx,+44 20 3070 1001,"49 Norbury Cres, Norbury, London SW16 4JS",Norbury,49 Norbury Cres,London,SW16 4JS,,United Kingdom of Great Britain and Northern Ireland,51.4098745,-0.1197547,119,,https://lh3.googleusercontent.com/p/AF1QipNKJHlsE5_Ciu1_gnJumGi68dn-veteh2nA9Gnh=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNKJHlsE5_Ciu1_gnJumGi68dn-veteh2nA9Gnh=w1600-h1000-k-no,
The Kato London Haus,http://katolondonhaus.com/,,"18 Morton Rd, Morden SM4 6EF",None,18 Morton Rd,Morden,SM4 6EF,,United Kingdom of Great Britain and Northern Ireland,51.39464,-0.1789649,79,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEplPvlNKrmMJ1lOtkTz2fUfCvfZ95xTn5fpeXLPofdKOvdR3I2ci6qp5vF5aKsipYNk4huNth1p-9XlayxNyjP78S8k82UCJ9IniRsnmZTgevcoYrXZDyd7FeAcrKsmqsum57HRndIcsJvNWbQ3OV7DP9fXyGI4yj2Hj4nacyWBqqkUyGwiDA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEplPvlNKrmMJ1lOtkTz2fUfCvfZ95xTn5fpeXLPofdKOvdR3I2ci6qp5vF5aKsipYNk4huNth1p-9XlayxNyjP78S8k82UCJ9IniRsnmZTgevcoYrXZDyd7FeAcrKsmqsum57HRndIcsJvNWbQ3OV7DP9fXyGI4yj2Hj4nacyWBqqkUyGwiDA=w1600-h1000-k-no,
Travelodge London Wimbledon Morden,https://www.travelodge.co.uk/hotels/51/london-wimbledon-morden-hotel?utm_source=google,+44 871 984 6196,"A24 Epsom Rd, Morden SM4 5PH",None,A24 Epsom Rd,Morden,SM4 5PH,,United Kingdom of Great Britain and Northern Ireland,51.3918523,-0.2047176,570,,https://lh3.googleusercontent.com/p/AF1QipNsryUxlPHaq0DJGSngpeaqUhDEfwN68N505G_u=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNsryUxlPHaq0DJGSngpeaqUhDEfwN68N505G_u=w1600-h1000-k-no,
The Coach House,http://coachhouse.chslondon.com/,+44 20 8355 3192,"2 Tunley Rd, London SW17 7QJ",None,2 Tunley Rd,London,SW17 7QJ,,United Kingdom of Great Britain and Northern Ireland,51.4404484,-0.1576115,8,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG3ClL-apQzhaalr6ZUXMDyOkPFA0GhhmfoZFfHV9Um_8j3GKqog1ausj-75nxM06Kv4r47osFnh4HFDlkuOMJvYXO2OVbJQPUpWL18qgwMrAsaT8DxAY-6DoW9KdLVoyMTnd4CM6QOdlXJtN3dmaTfy4bP-mjwGXX8sPUvV4QAxANYzG3hlXU=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG3ClL-apQzhaalr6ZUXMDyOkPFA0GhhmfoZFfHV9Um_8j3GKqog1ausj-75nxM06Kv4r47osFnh4HFDlkuOMJvYXO2OVbJQPUpWL18qgwMrAsaT8DxAY-6DoW9KdLVoyMTnd4CM6QOdlXJtN3dmaTfy4bP-mjwGXX8sPUvV4QAxANYzG3hlXU=w1600-h1000-k-no,
easyHotel Croydon Town Centre,https://www.easyhotel.com/hotels/united-kingdom/london/croydon-town-centre?utm_source=google,+44 20 8681 1335,"22 Addiscombe Rd, Croydon CR0 5PE",None,22 Addiscombe Rd,Croydon,CR0 5PE,,United Kingdom of Great Britain and Northern Ireland,51.3749668,-0.0903446,1776,,https://lh3.googleusercontent.com/p/AF1QipO2DY7y6Z2vvWtxkTamze-Tkyy0KJHb0N-W4NVr=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipO2DY7y6Z2vvWtxkTamze-Tkyy0KJHb0N-W4NVr=w1600-h1000-k-no,
White Hill House 5,,+44 20 8675 8308,"Balham Hill, London SW12 9DR",None,Balham Hill,London,SW12 9DR,,United Kingdom of Great Britain and Northern Ireland,51.4513356,-0.1473978,2,,https://lh3.googleusercontent.com/p/AF1QipMoszs9HOne84Sq1EDVhnupjYwJZjDxReUAXdtf=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMoszs9HOne84Sq1EDVhnupjYwJZjDxReUAXdtf=w1600-h1000-k-no,
Westciti Caroco Apart Hotel,http://www.westciti.com/,+44 333 500 0500,"35-37 Morland Ave, Croydon CR0 6EA",None,35-37 Morland Ave,Croydon,CR0 6EA,,United Kingdom of Great Britain and Northern Ireland,51.382303,-0.0858905,170,,https://lh3.googleusercontent.com/p/AF1QipOQJxcD6LpL2v4G8BTBWNuELQyeY75GrB0lzS-5=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOQJxcD6LpL2v4G8BTBWNuELQyeY75GrB0lzS-5=w1600-h1000-k-no,
